"DATA_ENVIO";"DATA_DOC";"RESPONSAVEL";"TIPO";"PEP";"TEXTO_APOS_DELIMITADOR";"DEFINICAO";"PEDIDO";"VALOR_LIQUIDO";"CONTRATO";"MUNICIPIO";"BASE";"CICLO";"DESCRICAO";"SETOR";"TEXTO_BREVE";"FONTE_ORIGEM";"CATEGORIA"
"2026-05-14";"2026-05-04";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1209655";"1209655";"GEOEX - PM1383117/26 - B-1209655";"4509780864.0";"5143.34";"4600074798";"SENHOR DO BONFIM";"SENHOR DO BONFIM";"Maio";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-12";"2024-10-04";"LIGAÇAO";"LIGAÇAO";"B-1082315";"1082315";"B-1082315_PMG0011399/24_FATURA_FINAL";"4508899845";"651.08";"4600074798";"CAEM";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-04";"LIGAÇAO";"LIGAÇAO";"B-1082320";"1082320";"B-1082320_PMG0011377/24_FATURA_FINAL";"4508898892";"174.37";"4600074798";"CAEM";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-04";"LIGAÇAO";"LIGAÇAO";"B-1082320";"1082320";"B-1082320_PMG0011377/24_FATURA_FINAL";"4508898892";"167.6";"4600074798";"CAEM";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-08";"ALECIO";"FINAL";"B-1131652";"1131652";"B-1131652_PMG0011467/24_FATURA_FINAL";"4508910877";"1883.44";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-08";"LIGAÇAO";"LIGAÇAO";"B-1162011";"1162011";"B-1162011_PMG0011457/24_FATURA_FINAL";"4508908951";"174.37";"4600074798";"VARZEA NOVA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-08";"LIGAÇAO";"LIGAÇAO";"B-1162011";"1162011";"B-1162011_PMG0011457/24_FATURA_FINAL";"4508908951";"184.78";"4600074798";"VARZEA NOVA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-08";"LIGAÇAO";"LIGAÇAO";"B-1162010";"1162010";"B-1162010_PMG0011457/24_FATURA_FINAL";"4508908950";"651.08";"4600074798";"VARZEA NOVA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-08";"ALECIO";"FINAL";"B-1139150";"1139150";"B-1139150_PMG0011457/24_FATURA_FINAL";"4508908949";"8414.8";"4600074798";"JACOBINA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-08";"LIGAÇAO";"LIGAÇAO";"B-1073048";"1073048";"B-1073048_PMG0011457/24_FATURA_FINAL";"4508908945";"352.38";"4600074798";"BAIXA GRANDE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-09";"ALECIO";"FINAL";"B-1127490";"1127490";"B-1127490_PMG0011487/24_FATURA_FINAL";"4508912374";"1670.34";"4600074798";"BAIXA GRANDE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-09";"ALECIO";"LINHA VIVA";"B-1127490";"1127490";"B-1127490_PMG0011487/24_FATURA_FINAL";"4508912374";"1123.17";"4600074798";"BAIXA GRANDE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-09";"ALECIO";"LINHA VIVA";"B-1127490";"1127490";"B-1127490_PMG0011487/24_FATURA_FINAL";"4508912373";"7560.08";"4600074798";"BAIXA GRANDE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-09";"ALECIO";"FINAL";"B-1127490";"1127490";"B-1127490_PMG0011487/24_FATURA_FINAL";"4508912373";"6234.45";"4600074798";"BAIXA GRANDE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-09";"ALECIO";"FINAL";"B-1127490";"1127490";"B-1127490_PMG0011487/24_FATURA_FINAL";"4508912371";"464.81";"4600074798";"BAIXA GRANDE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-12";"2024-10-09";"ALECIO";"FINAL";"B-1043815";"1043815";"B-1043815_PMG0011487/24_FATURA_FINAL";"4508912372";"652.79";"4600074798";"BAIXA GRANDE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-14";"2024-10-11";"ALECIO";"FINAL";"B-0963399";"0963399";"B-0963399_PMG0011588/24_FATURA_FINAL";"4508918209";"1871.34";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-14";"2024-10-11";"ALECIO";"FINAL";"B-0963399";"0963399";"B-0963399_PMG0011588/24_FATURA_FINAL";"4508918210";"42125.62";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-14";"2024-10-11";"ALECIO";"LINHA VIVA";"B-0963399";"0963399";"B-0963399_PMG0011588/24_FATURA_FINAL";"4508918210";"4031.57";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-14";"2024-10-11";"ALECIO";"FINAL";"B-0963399";"0963399";"B-0963399_PMG0011588/24_FATURA_FINAL";"4508918211";"4654.52";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-14";"2024-10-11";"ALECIO";"LINHA VIVA";"B-0963399";"0963399";"B-0963399_PMG0011588/24_FATURA_FINAL";"4508918211";"345.47";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-14";"2024-10-11";"ALECIO";"FINAL";"B-1127433";"1127433";"B-1127433_PMG0011588/24_FATURA_FINAL";"4508918213";"11186.97";"4600074798";"JACOBINA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-14";"2024-10-11";"ALECIO";"LINHA VIVA";"B-1127433";"1127433";"B-1127433_PMG0011588/24_FATURA_FINAL";"4508918213";"1112.6";"4600074798";"JACOBINA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"FINAL";"B-1112691";"1112691";"B-1112691_PMG0011661/24_FATURA_FINAL";"4508919469";"929.62";"4600074798";"MIGUEL CALMON";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"FINAL";"B-1109054";"1109054";"B-1109054_PMG0011661/24_FATURA_FINAL";"4508919470";"2449.11";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"LINHA VIVA";"B-1109054";"1109054";"B-1109054_PMG0011661/24_FATURA_FINAL";"4508919470";"3271.03";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1109054";"1109054";"B-1109054_PMG0011661/24_FATURA_FINAL";"4508919633";"181.56";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"FINAL";"B-1109054";"1109054";"B-1109054_PMG0011661/24_FATURA_FINAL";"4508919472";"572.67";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"FINAL";"B-1112691";"1112691";"B-1112691_PMG0011661/24_FATURA_FINAL";"4508919473";"10306.69";"4600074798";"MIGUEL CALMON";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"LINHA VIVA";"B-1112692";"1112692";"B-1112691_PMG0011661/24_FATURA_FINAL";"4508919473";"1706.42";"4600074798";"MIGUEL CALMON";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"FINAL";"B-1112693";"1112693";"B-1112691_PMG0011661/24_FATURA_FINAL";"4508919474";"1861.81";"4600074798";"MIGUEL CALMON";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1112694";"1112694";"B-1112691_PMG0011661/24_FATURA_FINAL";"4508919634";"726.26";"4600074798";"MIGUEL CALMON";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-14";"ALECIO";"LINHA VIVA";"B-1112691";"1112691";"B-1112691_PMG0011661/24_FATURA_FINAL";"4508919474";"345.47";"4600074798";"MIGUEL CALMON";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"FINAL";"B-1129519";"1129519";"B-1129519_PMG0011687/24_FATURA_FINAL";"4508921940";"5728.08";"4600074798";"VARZEA NOVA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1136740";"1136740";"B-1136740_PMG0011687/24_FATURA_FINAL";"4508922063";"726.26";"4600074798";"CAPIM GROSSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"FINAL";"B-1136740";"1136740";"B-1136740_PMG0011687/24_FATURA_FINAL";"4508921941";"5924.41";"4600074798";"CAPIM GROSSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"FINAL";"B-1083586";"1083586";"B-1083586_PMG0011695/24_FATURA_FINAL";"4508923111";"34654.95";"4600074798";"SÃO JOSÉ DO JACUÍPE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"LINHA VIVA";"B-1083586";"1083586";"B-1083586_PMG0011695/24_FATURA_FINAL";"4508923111";"1286.62";"4600074798";"SÃO JOSÉ DO JACUÍPE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1083586";"1083586";"B-1083586_PMG0011695/24_FATURA_FINAL";"4508923171";"3449.72";"4600074798";"SÃO JOSÉ DO JACUÍPE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"PODA";"B-1083586";"1083586";"B-1083586_PMG0011695/24_FATURA_FINAL";"4508923111";"222.89";"4600074798";"SÃO JOSÉ DO JACUÍPE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"FINAL";"B-1083586";"1083586";"B-1083586_PMG0011695/24_FATURA_FINAL";"4508923112";"964.2";"4600074798";"SÃO JOSÉ DO JACUÍPE";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"FINAL";"B-1158088";"1158088";"B-1158088_PMG0011695/24_FATURA_FINAL";"4508923115";"10669.22";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"ALECIO";"LINHA VIVA";"B-1158088";"1158088";"B-1158088_PMG0011695/24_FATURA_FINAL";"4508923115";"2858.8";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-16";"2024-10-15";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1158088";"1158088";"B-1158088_PMG0011695/24_FATURA_FINAL";"4508923173";"1270.95";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-18";"2024-10-17";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1082595";"1082595";"B-1082595_PMG0011827/24_FATURA_FINAL";"4508927443";"2541.9";"4600074798";"VÁRZEA NOVA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-16";"ALECIO";"PARCIAL";"B-0878166";"0878166";"PM0171949/24_B-0878166_FATURA_PARCIAL";"4508925064";"32803.85";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-17";"ALECIO";"FINAL";"B-0734513";"0734513";"B-0734513_PMG0011752/24_FATURA_FINAL";"4508926069";"12284.94";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-17";"ALECIO";"LINHA VIVA";"B-0734513";"0734513";"B-0734513_PMG0011752/24_FATURA_FINAL";"4508926069";"1764.32";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-17";"ALECIO";"FINAL";"B-1082595";"1082595";"B-1082595_PMG0011827/24_FATURA_FINAL";"4508927362";"23479.5";"4600074798";"VÁRZEA NOVA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-17";"ALECIO";"LINHA VIVA";"B-1082595";"1082595";"B-1082595_PMG0011827/24_FATURA_FINAL";"4508927362";"1112.62";"4600074798";"VÁRZEA NOVA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-17";"ALECIO";"FINAL";"B-1112795";"1112795";"B-1112795_PMG0011827/24_FATURA_FINAL";"4508927363";"1482.14";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-17";"ALECIO";"FINAL";"B-1112795";"1112795";"B-1112795_PMG0011827/24_FATURA_FINAL";"4508927364";"1060.13";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-17";"ALECIO";"FINAL";"B-1124163";"1124163";"B-1124163_PMG0011827/24_FATURA_FINAL";"4508927365";"7310.01";"4600074798";"MIRANGABA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"ALECIO";"FINAL";"B-1057786";"1057786";"B-1057786_PMG0011891/24_FATURA_FINAL";"4508929331";"21106.69";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"ALECIO";"LINHA VIVA";"B-1057786";"1057786";"B-1057786_PMG0011891/24_FATURA_FINAL";"4508929331";"1286.62";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"ALECIO";"PODA";"B-1057786";"1057786";"B-1057786_PMG0011891/24_FATURA_FINAL";"4508929331";"312.05";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"ALECIO";"FINAL";"B-1057786";"1057786";"B-1057786_PMG0011891/24_FATURA_FINAL";"4508929332";"465.45";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"LIGAÇAO";"LIGAÇAO";"B-1057803";"1057803";"B-1057803_PMG0012016/24_FATURA_FINAL";"4508929895";"119.1";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"LIGAÇAO";"LIGAÇAO";"B-1057809";"1057809";"B-1057809_PMG0012016/24_FATURA_FINAL";"4508929896";"92.39";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"LIGAÇAO";"LIGAÇAO";"B-1057809";"1057809";"B-1057809_PMG0012016/24_FATURA_FINAL";"4508929896";"87.19";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"ALECIO";"FINAL";"B-1096334";"1096334";"B-1096334_PMG0012016/24_FATURA_FINAL";"4508929897";"53501.89";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"ALECIO";"LINHA VIVA";"B-1096334";"1096334";"B-1096334_PMG0012016/24_FATURA_FINAL";"4508929897";"3280.09";"4600074798";"TAPIRAMUTÁ";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-20";"2024-10-18";"ALECIO";"FINAL";"B-1132574";"1132574";"B-1132574_PMG0012016/24_FATURA_FINAL";"4508929898";"5825.48";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-18";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1132574";"1132574";"B-1132574_PMG0012016/24_FATURA_FINAL";"4508929918";"726.26";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-1098640";"1098640";"B-1098640_PMG0012197/24_FATURA_FINAL";"4508930827";"13165.5";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-0546806";"0546806";"B-0546806_PMG0012250/24_FATURA_FINAL";"4508931422";"1162.02";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-1061744";"1061744";"B-1061744_PMG0012250/24_FATURA_FINAL";"4508931423";"1162.02";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-0546806";"0546806";"B-0546806_PMG0012250/24_FATURA_FINAL";"4508931425";"38154.07";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"LINHA VIVA";"B-0546806";"0546806";"B-0546806_PMG0012250/24_FATURA_FINAL";"4508931425";"2548.86";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"PODA";"B-0546806";"0546806";"B-0546806_PMG0012250/24_FATURA_FINAL";"4508931425";"534.95";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-0546806";"0546806";"B-0546806_PMG0012250/24_FATURA_FINAL";"4508931426";"3011.33";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"LINHA VIVA";"B-0546806";"0546806";"B-0546806_PMG0012250/24_FATURA_FINAL";"4508931426";"1347.42";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-1061744";"1061744";"B-1061744_PMG0012250/24_FATURA_FINAL";"4508931432";"32082.03";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"LINHA VIVA";"B-1061744";"1061744";"B-1061744_PMG0012250/24_FATURA_FINAL";"4508931432";"3280.09";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"PODA";"B-1061744";"1061744";"B-1061744_PMG0012250/24_FATURA_FINAL";"4508931432";"445.79";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-1061744";"1061744";"B-1061744_PMG0012250/24_FATURA_FINAL";"4508931433";"3258.16";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"LINHA VIVA";"B-1061744";"1061744";"B-1061744_PMG0012250/24_FATURA_FINAL";"4508931433";"345.47";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-1115360";"1115360";"B-1115360_PMG0012250/24_FATURA_FINAL";"4508931435";"44411.42";"4600074798";"JACOBINA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"LINHA VIVA";"B-1115360";"1115360";"B-1115360_PMG0012250/24_FATURA_FINAL";"4508931435";"15188.28";"4600074798";"JACOBINA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"PODA";"B-1115360";"1115360";"B-1115360_PMG0012250/24_FATURA_FINAL";"4508931435";"2228.95";"4600074798";"JACOBINA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"FINAL";"B-1134363";"1134363";"B-1134363_PMG0012250/24_FATURA_FINAL";"4508931437";"672.84";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"ALECIO";"LINHA VIVA";"B-1134363";"1134363";"B-1134363_PMG0012250/24_FATURA_FINAL";"4508931437";"1755.26";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"LIGAÇAO";"LIGAÇAO";"B-1160395";"1160395";"B-1160395_PMG0012250/24_FATURA_FINAL";"4508931438";"357.31";"4600074798";"OUROLÂNDIA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"LIGAÇAO";"LIGAÇAO";"B-1160396";"1160396";"B-1160396_PMG0012250/24_FATURA_FINAL";"4508931439";"277.17";"4600074798";"OUROLÂNDIA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-21";"2024-10-21";"LIGAÇAO";"LIGAÇAO";"B-1160396";"1160396";"B-1160396_PMG0012250/24_FATURA_FINAL";"4508931439";"261.56";"4600074798";"OUROLÂNDIA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-21";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1061744";"1061744";"B-1061744_PMG0012250/24_FATURA_FINAL";"4508931510";"3086.59";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"FINAL";"B-1142504";"1142504";"B-1142504_PMG0012313/24_FATURA_FINAL";"4508932754";"36132.41";"4600074798";"QUIXABEIRA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"LINHA VIVA";"B-1142504";"1142504";"B-1142504_PMG0012313/24_FATURA_FINAL";"4508932754";"16498.48";"4600074798";"QUIXABEIRA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"FINAL";"B-1142504";"1142504";"B-1142504_PMG0012313/24_FATURA_FINAL";"4508932758";"4889.48";"4600074798";"QUIXABEIRA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"LINHA VIVA";"B-1142504";"1142504";"B-1142504_PMG0012313/24_FATURA_FINAL";"4508932758";"1810.97";"4600074798";"QUIXABEIRA";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1061748";"1061748";"B-1061748_PMG0012374/24_FATURA_FINAL";"4508933514";"651.08";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1062453";"1062453";"B-1062453_PMG0012374/24_FATURA_FINAL";"4508933516";"167.6";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1062453";"1062453";"B-1062453_PMG0012374/24_FATURA_FINAL";"4508933516";"174.37";"4600074798";"MUNDO NOVO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"FINAL";"B-0575778";"0575778";"B-0575778_PMG0012395/24_FATURA_FINAL";"4508934056";"125278.95";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"LINHA VIVA";"B-0575778";"0575778";"B-0575778_PMG0012395/24_FATURA_FINAL";"4508934056";"4775.09";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"FINAL";"B-1006926";"1006926";"B-1006926_PMG0012395/24_FATURA_FINAL";"4508934059";"12389.72";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"LINHA VIVA";"B-1006926";"1006926";"B-1006926_PMG0012395/24_FATURA_FINAL";"4508934059";"5766.58";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"ALECIO";"FINAL";"B-1006926";"1006926";"B-1006926_PMG0012395/24_FATURA_FINAL";"4508934060";"465.45";"4600074798";"CAMPO FORMOSO";"JACOBINA";"Outubro";"";"";"";"JACOBINA_OBRA";"OBRA"
