DATA_ENVIO;DATA_DOC;RESPONSAVEL;TIPO;PEP;DEFINICAO;PEDIDO;VALOR_LIQUIDO;CONTRATO;MUNICIPIO;BASE;CICLO
2024-11-07;2024-11-06;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1122033;B-1122033_PMG0012645/24_FATURA_FINAL;4508947507;2178.77;;ANTÔNIO GONÇALVES;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1149741;B-1149741_PMG0012645/24_FATURA_FINAL;4508947508;544.69;;PONTO NOVO;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-0969566;B-0969566_PMG0012645/24_FATURA_FINAL;4508947477;4573.19;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;LINHA VIVA;B-0969566;B-0969566_PMG0012645/24_FATURA_FINAL;4508947477;1515.77;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-0969566;B-0969566_PMG0012645/24_FATURA_FINAL;4508947478;465.45;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;LINHA VIVA;B-0969566;B-0969566_PMG0012645/24_FATURA_FINAL;4508947478;345.47;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-1007221;B-1007221_PMG0012645/24_FATURA_FINAL;4508947479;2513.12;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;LINHA VIVA;B-1007221;B-1007221_PMG0012645/24_FATURA_FINAL;4508947479;7058.86;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;LINHA VIVA;B-1007221;B-1007221_PMG0012645/24_FATURA_FINAL;4508947480;567.06;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-1007228;B-1007228_PMG0012645/24_FATURA_FINAL;4508947481;2612.32;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;LINHA VIVA;B-1007228;B-1007228_PMG0012645/24_FATURA_FINAL;4508947481;6884.87;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-1081842;B-1081842_PMG0012645/24_FATURA_FINAL;4508947484;81555.21;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;LINHA VIVA;B-1081842;B-1081842_PMG0012645/24_FATURA_FINAL;4508947484;11091.45;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-1081842;B-1081842_PMG0012645/24_FATURA_FINAL;4508947485;2443.82;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;LINHA VIVA;B-1081842;B-1081842_PMG0012645/24_FATURA_FINAL;4508947485;690.93;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-1122033;B-1122033_PMG0012645/24_FATURA_FINAL;4508947486;19246.33;;ANTÔNIO GONÇALVES;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;PODA;B-1122033;B-1122033_PMG0012645/24_FATURA_FINAL;4508947486;1248.21;;ANTÔNIO GONÇALVES;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;WESLEY;FINAL;B-1149741;B-1149741_PMG0012645/24_FATURA_FINAL;4508947489;4350.32;;PONTO NOVO;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;LIGAÇAO;LIGAÇAO;B-1160617;B-1160617_PMG0012645/24_FATURA_FINAL;4508947490;369.56;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-07;2024-11-06;LIGAÇAO;LIGAÇAO;B-1160617;B-1160617_PMG0012645/24_FATURA_FINAL;4508947490;348.75;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-07;LIGAÇAO;LIGAÇAO;B-1160616;B-1160616_PMG0012660/24_FATURA_FINAL;4508948350;889.28;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-07;LIGAÇAO;LIGAÇAO;B-1161730;B-1161730_PMG0012660/24_FATURA_FINAL;4508948351;325.53;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-07;LIGAÇAO;LIGAÇAO;B-1161732;B-1161732_PMG0012660/24_FATURA_FINAL;4508948353;83.8;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-07;LIGAÇAO;LIGAÇAO;B-1161732;B-1161732_PMG0012660/24_FATURA_FINAL;4508948353;87.19;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-07;WESLEY;FINAL;B-1134967;B-1134967_PMG0012666/24_FATURA_FINAL;4508951275;3993.66;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-07;WESLEY;LINHA VIVA;B-1134967;B-1134967_PMG0012666/24_FATURA_FINAL;4508951275;751.48;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-07;WESLEY;LINHA VIVA;B-1134967;B-1134967_PMG0012666/24_FATURA_FINAL;4508951276;419.79;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-08;WESLEY;FINAL;B-1043384;B-1043384_PMG0012683/24_FATURA_FINAL;4508951995;6323.47;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-08;WESLEY;FINAL;B-1135149;B-1135149_PMG0012683/24_FATURA_FINAL;4508951998;33241.97;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-08;WESLEY;LINHA VIVA;B-1135149;B-1135149_PMG0012683/24_FATURA_FINAL;4508951998;6028.1;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-08;WESLEY;PODA;B-1135149;B-1135149_PMG0012683/24_FATURA_FINAL;4508951998;89.16;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-08;WESLEY;FINAL;B-1135149;B-1135149_PMG0012683/24_FATURA_FINAL;4508951999;465.45;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-08;2024-11-08;WESLEY;LINHA VIVA;B-1135149;B-1135149_PMG0012683/24_FATURA_FINAL;4508951999;345.47;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-12;2024-11-08;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1043384;B-1043384_PMG0012683/24_FATURA_FINAL;4508952020;726.26;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-12;2024-11-08;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1135149;B-1135149_PMG0012683/24_FATURA_FINAL;4508952022;2723.46;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-12;2024-11-11;WESLEY;FINAL;B-1117497;B-1117497_PMG0012756/24_FATURA_FINAL;4508957642;4819.92;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-12;2024-11-11;LIGAÇAO;LIGAÇAO;B-1158269;B-1158269_PMG0012756/24_FATURA_FINAL;4508957643;325.53;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-12;2024-11-11;LIGAÇAO;LIGAÇAO;B-1158274;B-1158274_PMG0012756/24_FATURA_FINAL;4508957644;92.39;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-12;2024-11-11;LIGAÇAO;LIGAÇAO;B-1158274;B-1158274_PMG0012756/24_FATURA_FINAL;4508957644;87.19;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-12;2024-11-11;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1117497;B-1117497_PMG0012756/24_FATURA_FINAL;4508957676;544.69;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;WESLEY;PARCIAL;B-1109522;PM0190312/24_B-1109522_FATURA_PARCIAL;4508960904;67066.76;;ITIÚBA;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;WESLEY;FINAL;B-1089077;B-1089077_PMG0012833/24_FATURA_FINAL;4508961575;8289.31;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;WESLEY;FINAL;B-1108694;B-1108694_PMG0012833/24_FATURA_FINAL;4508961576;8422.13;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;WESLEY;FINAL;B-1127927;B-1127927_PMG0012833/24_FATURA_FINAL;4508961578;13593.81;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;WESLEY;LINHA VIVA;B-1127927;B-1127927_PMG0012833/24_FATURA_FINAL;4508961578;3009.52;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;WESLEY;FINAL;B-1151465;B-1151465_PMG0012833/24_FATURA_FINAL;4508961579;7622.89;;ANTÔNIO GONÇALVES;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;LIGAÇAO;LIGAÇAO;B-1156614;B-1156614_PMG0012833/24_FATURA_FINAL;4508961580;325.53;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;LIGAÇAO;LIGAÇAO;B-1156615;B-1156615_PMG0012833/24_FATURA_FINAL;4508961581;83.8;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-13;2024-11-12;LIGAÇAO;LIGAÇAO;B-1156615;B-1156615_PMG0012833/24_FATURA_FINAL;4508961581;87.19;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-1144797;B-1144797_PMG0012851/24_FATURA_FINAL;4508962204;22890.54;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;LINHA VIVA;B-1144797;B-1144797_PMG0012851/24_FATURA_FINAL;4508962204;3781.08;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;LIGAÇAO;LIGAÇAO;B-1167806;B-1167806_PMG0012851/24_FATURA_FINAL;4508962206;1540.36;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;LIGAÇAO;LIGAÇAO;B-1167823;B-1167823_PMG0012851/24_FATURA_FINAL;4508962208;502.8;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;LIGAÇAO;LIGAÇAO;B-1167823;B-1167823_PMG0012851/24_FATURA_FINAL;4508962208;523.12;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-0942095;B-0942095_PMG0012865/24_FATURA_FINAL;4508963172;2091.64;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-0942095;B-0942095_PMG0012865/24_FATURA_FINAL;4508963174;47415.55;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-0942095;B-0942095_PMG0012865/24_FATURA_FINAL;4508963176;9350.69;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-1115700;B-1115700_PMG0012865/24_FATURA_FINAL;4508963181;94715.35;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;LINHA VIVA;B-1115700;B-1115700_PMG0012865/24_FATURA_FINAL;4508963181;611.94;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-1133760;B-1133760_PMG0012865/24_FATURA_FINAL;4508963185;29063.34;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;LINHA VIVA;B-1133760;B-1133760_PMG0012865/24_FATURA_FINAL;4508963185;2924.92;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-1133760;B-1133760_PMG0012865/24_FATURA_FINAL;4508963186;3449.35;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;WESLEY;FINAL;B-1133760;B-1133760_PMG0012865/24_FATURA_FINAL;4508963186;4520.03;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-12;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1089077;B-1089077_PMG0012833/24_FATURA_FINAL;4508961623;726.26;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-12;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1108694;B-1108694_PMG0012833/24_FATURA_FINAL;4508961624;1089.38;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-12;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1127927;B-1127927_PMG0012833/24_FATURA_FINAL;4508961625;1270.95;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-12;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1151465;B-1151465_PMG0012833/24_FATURA_FINAL;4508961626;907.82;;ANTÔNIO GONÇALVES;SENHOR DO BONFIM;Novembro
2024-11-14;2024-11-13;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1144797;B-1144797_PMG0012851/24_FATURA_FINAL;4508962248;2541.9;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;WESLEY;FINAL;B-0231241;B-0231241_PMG0012954/24_FATURA_FINAL;4508967107;23637.54;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;WESLEY;LINHA VIVA;B-0231241;B-0231241_PMG0012954/24_FATURA_FINAL;4508967107;3271.03;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;WESLEY;PODA;B-0231241;B-0231241_PMG0012954/24_FATURA_FINAL;4508967107;133.74;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;LIGAÇAO;LIGAÇAO;B-1161750;B-1161750_PMG0012954/24_FATURA_FINAL;4508967108;325.53;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;LIGAÇAO;LIGAÇAO;B-1161751;B-1161751_PMG0012954/24_FATURA_FINAL;4508967109;92.39;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;LIGAÇAO;LIGAÇAO;B-1161751;B-1161751_PMG0012954/24_FATURA_FINAL;4508967109;87.19;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;LIGAÇAO;LIGAÇAO;B-1164829;B-1164829_PMG0012954/24_FATURA_FINAL;4508967110;325.53;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;LIGAÇAO;LIGAÇAO;B-1164830;B-1164830_PMG0012954/24_FATURA_FINAL;4508967111;92.39;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;LIGAÇAO;LIGAÇAO;B-1164830;B-1164830_PMG0012954/24_FATURA_FINAL;4508967111;87.19;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-15;2024-11-14;LIGAÇAO;LIGAÇAO;B-1165735;B-1165735_PMG0012954/24_FATURA_FINAL;4508967112;119.1;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-15;WESLEY;FINAL;B-1139676;B-1139676_PMG0013058/24_FATURA_FINAL;4508968590;766.89;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-15;WESLEY;LINHA VIVA;B-1139676;B-1139676_PMG0013058/24_FATURA_FINAL;4508968590;1755.26;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-15;WESLEY;FINAL;B-1148938;B-1148938_PMG0013188/24_FATURA_FINAL;4508968895;3203.55;;JAGUARARI;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-14;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1145520;B-1145520_PMG0012994/24_FATURA_FINAL;4508967980;1270.95;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-15;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1148938;B-1148938_PMG0013188/24_FATURA_FINAL;4508968977;363.13;;JAGUARARI;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-14;WESLEY;FINAL;B-1145520;B-1145520_PMG0012994/24_FATURA_FINAL;4508967930;11524.33;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-14;LIGAÇAO;LIGAÇAO;B-1165736;B-1165736_PMG0012994/24_FATURA_FINAL;4508967931;92.39;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-14;LIGAÇAO;LIGAÇAO;B-1165736;B-1165736_PMG0012994/24_FATURA_FINAL;4508967932;87.19;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;FINAL;B-1059632;B-1059632_PMG0013225/24_FATURA_FINAL;4508969433;22622.61;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;LINHA VIVA;B-1059632;B-1059632_PMG0013225/24_FATURA_FINAL;4508969433;4651.4;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;PODA;B-1059632;B-1059632_PMG0013225/24_FATURA_FINAL;4508969433;2496.42;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;FINAL;B-1059632;B-1059632_PMG0013225/24_FATURA_FINAL;4508969434;465.45;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;LINHA VIVA;B-1059632;B-1059632_PMG0013225/24_FATURA_FINAL;4508969434;345.47;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;FINAL;B-1130683;B-1130683_PMG0013225/24_FATURA_FINAL;4508969435;8014.37;;ITIÚBA;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;FINAL;B-1142318;B-1142318_PMG0013225/24_FATURA_FINAL;4508969436;7397.71;;ITIÚBA;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;WESLEY;LINHA VIVA;B-1142318;B-1142318_PMG0013225/24_FATURA_FINAL;4508969436;1515.77;;ITIÚBA;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;LIGAÇAO;LIGAÇAO;B-1142318;B-1142318_PMG0013225/24_FATURA_FINAL;4508969437;119.1;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;LIGAÇAO;LIGAÇAO;B-1163867;B-1163867_PMG0013228/24_FATURA_FINAL;4508969537;92.39;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;LIGAÇAO;LIGAÇAO;B-1163867;B-1163867_PMG0013228/24_FATURA_FINAL;4508969537;87.19;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1059632;B-1059632_PMG0013225/24_FATURA_FINAL;4508969491;2541.9;;PINDOBAÇU;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1130683;B-1130683_PMG0013225/24_FATURA_FINAL;4508969492;544.69;;ITIÚBA;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-16;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1142318;B-1142318_PMG0013225/24_FATURA_FINAL;4508969493;907.82;;ITIÚBA;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1131653;B-1131653_PMG0013294/24_FATURA_FINAL;4508971245;232.4;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1143741;B-1143741_PMG0013294/24_FATURA_FINAL;4508971247;232.4;;JAGUARARI;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-0982076;B-0982076_PMG0013294/24_FATURA_FINAL;4508971256;79171.57;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;LINHA VIVA;B-0982076;B-0982076_PMG0013294/24_FATURA_FINAL;4508971256;38553.51;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-0982076;B-0982076_PMG0013294/24_FATURA_FINAL;4508971258;16123.12;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;LINHA VIVA;B-0982076;B-0982076_PMG0013294/24_FATURA_FINAL;4508971258;3569.88;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1118459;B-1118459_PMG0013294/24_FATURA_FINAL;4508971260;9327.56;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;LINHA VIVA;B-1118459;B-1118459_PMG0013294/24_FATURA_FINAL;4508971260;3762.78;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1131653;B-1131653_PMG0013294/24_FATURA_FINAL;4508971262;27723.37;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;LINHA VIVA;B-1131653;B-1131653_PMG0013294/24_FATURA_FINAL;4508971262;3781.08;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;PODA;B-1131653;B-1131653_PMG0013294/24_FATURA_FINAL;4508971262;89.16;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1131653;B-1131653_PMG0013294/24_FATURA_FINAL;4508971264;997.51;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;LINHA VIVA;B-1131653;B-1131653_PMG0013294/24_FATURA_FINAL;4508971264;345.47;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1140461;B-1140461_PMG0013294/24_FATURA_FINAL;4508971266;8478.17;;SENHOR DO BONFIM;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1143741;B-1143741_PMG0013294/24_FATURA_FINAL;4508971270;10126.74;;JAGUARARI;SENHOR DO BONFIM;Novembro
2024-11-18;2024-11-18;WESLEY;FINAL;B-1143741;B-1143741_PMG0013294/24_FATURA_FINAL;4508971272;465.45;;JAGUARARI;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;FINAL;B-0967293;B-0967293_PMG0013364/24_FATURA_FINAL;4508972587;4969.59;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;FINAL;B-0967293;B-0967293_PMG0013364/24_FATURA_FINAL;4508972588;482.1;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;FINAL;B-1007325;B-1007325_PMG0013364/24_FATURA_FINAL;4508972589;26835.03;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;LINHA VIVA;B-1007325_;B-1007325_PMG0013364/24_FATURA_FINAL;4508972589;3396.86;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;FINAL;B-1007325_;B-1007325_PMG0013364/24_FATURA_FINAL;4508972590;2427.17;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;LINHA VIVA;B-1007325_;B-1007325_PMG0013364/24_FATURA_FINAL;4508972590;633.94;;MONTE SANTO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;FINAL;B-1134637;B-1134637_PMG0013364/24_FATURA_FINAL;4508972591;4746.28;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;WESLEY;LINHA VIVA;B-1134637;B-1134637_PMG0013364/24_FATURA_FINAL;4508972591;3271.03;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;LIGAÇAO;LIGAÇAO;B-1160859;B-1160859_PMG0013364/24_FATURA_FINAL;4508972593;1746.79;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;LIGAÇAO;LIGAÇAO;B-1160860;B-1160860_PMG0013364/24_FATURA_FINAL;4508972594;554.34;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;LIGAÇAO;LIGAÇAO;B-1160860;B-1160860_PMG0013364/24_FATURA_FINAL;4508972594;523.12;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;LIGAÇAO;LIGAÇAO;B-1161743;B-1161743_PMG0013364/24_FATURA_FINAL;4508972595;357.31;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;LIGAÇAO;LIGAÇAO;B-1161744;B-1161744_PMG0013364/24_FATURA_FINAL;4508972596;277.17;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-19;2024-11-18;LIGAÇAO;LIGAÇAO;B-1161744;B-1161744_PMG0013364/24_FATURA_FINAL;4508972596;261.56;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-19;WESLEY;FINAL;B-1081029;B-1081029_PMG0013510/24_FATURA_FINAL;4508975228;64550.53;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-19;WESLEY;LINHA VIVA;B-1081029;B-1081029_PMG0013510/24_FATURA_FINAL;4508975228;9813.11;;QUEIMADAS;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;FINAL;B-1122014;B-1122014_PMG0013564/24_FATURA_FINAL;4508976289;58552.39;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;LINHA VIVA;B-1122014;B-1122014_PMG0013564/24_FATURA_FINAL;4508976289;2265.31;;NORDESTINA;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;FINAL;B-1099253;INCUSÃO DE SERVIÇOS TÉCNICO REDES;4508951461;2490.48;;CAMPO FORMOSO;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;FINAL;B-1034387;B-1034387_PMG0013614/24_FATURA_FINAL;4508976902;1162.02;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;FINAL;B-1034387;B-1034387_PMG0013614/24_FATURA_FINAL;4508976903;52797.95;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;LINHA VIVA;B-1034387;B-1034387_PMG0013614/24_FATURA_FINAL;4508976903;6575.22;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;FINAL;B-1034387;B-1034387_PMG0013614/24_FATURA_FINAL;4508976904;2827.58;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
2024-11-20;2024-11-20;WESLEY;LINHA VIVA;B-1034387;B-1034387_PMG0013614/24_FATURA_FINAL;4508976904;1613.34;;CANSANÇÃO;SENHOR DO BONFIM;Novembro
