NOTA;DATA DO CONTATO;DATA DO RETORNO;MUNICIPIO;RESPONSAVEL;STATUS;CONFORMIDADE
4506752916;2025-09-17;2025-09-17;UMBURANAS;CAMILO;Inapto;Obra
4506768010;2025-09-17;2025-09-17;JACOBINA;CAMILO;Apto;Apto
4506757321;2025-09-17;2025-09-17;JACOBINA;CAMILO;Apto;Apto
4506760870;2025-09-17;2025-09-17;QUIXABEIRA;CAMILO;Apto;Apto
4506765824;2025-09-17;2025-09-17;BAIXA GRANDE;CAMILO;Inapto;Deficiencia Tecnica
4506769810;2025-09-17;2025-09-17;CAPIM GROSSO;CAMILO;Apto;Ja realizada
4506767854;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506768283;2025-09-17;;MIRANGABA;CAMILO;;
4506773781;2025-09-17;2025-09-17;MIRANGABA;CAMILO;Inapto;Deficiencia Tecnica
4506763837;2025-09-17;2025-09-17;MIGUEL CALMON;CAMILO;Inapto;Deficiencia Tecnica
4506777642;2025-09-17;2025-09-17;PIRITIBA;CAMILO;Apto;Ja realizada
4506778007;2025-09-17;;BAIXA GRANDE;CAMILO;Aguardando retorno;
4506777053;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506772167;2025-09-17;;PIRITIBA;CAMILO;Aguardando retorno;
4506765813;2025-09-17;;CALDEIRAO GRANDE;CAMILO;Aguardando retorno;
4506771163;2025-09-17;;UMBURANAS;CAMILO;Aguardando retorno;
4506778009;2025-09-17;;CALDEIRAO GRANDE;CAMILO;Aguardando retorno;
4506769780;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506766931;2025-09-17;;CAEM;CAMILO;Aguardando retorno;
4506777056;2025-09-17;;OUROLANDIA;CAMILO;Aguardando retorno;
4506771720;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506770790;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506776595;2025-09-17;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506766328;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506774157;2025-09-17;;MIRANGABA;CAMILO;Aguardando retorno;
4506774608;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506767381;2025-09-17;;VARZEA DO POCO;CAMILO;Aguardando retorno;
4506777059;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506774162;2025-09-17;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506768272;2025-09-17;;VARZEA DO POCO;CAMILO;Aguardando retorno;
4506763835;2025-09-17;;PIRITIBA;CAMILO;Aguardando retorno;
4506772738;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506769789;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506774171;2025-09-17;;SAUDE;CAMILO;Aguardando retorno;
4506765308;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506771171;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506771173;2025-09-17;;OUROLANDIA;CAMILO;Aguardando retorno;
4506766950;2025-09-17;;SERROLANDIA;CAMILO;Aguardando retorno;
4506764472;2025-09-17;;CAEM;CAMILO;Aguardando retorno;
4506772746;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506777073;2025-09-17;;CAEM;CAMILO;Aguardando retorno;
4506776118;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506775746;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506774183;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506776122;2025-09-17;;CAEM;CAMILO;Aguardando retorno;
4506766954;2025-09-17;;CAEM;CAMILO;Aguardando retorno;
4506763485;2025-09-17;;VARZEA DA ROCA;CAMILO;Aguardando retorno;
4506773211;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506763487;2025-09-17;;PIRITIBA;CAMILO;Aguardando retorno;
4506776616;2025-09-17;;TAPIRAMUTA;CAMILO;Aguardando retorno;
4506776768;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506776771;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506773868;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506771294;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506771301;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506709309;2025-09-17;;UMBURANAS;CAMILO;Aguardando retorno;
4506742599;2025-09-17;;MAIRI;CAMILO;Aguardando retorno;
4506737901;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506744315;2025-09-17;;CALDEIRAO GRANDE;CAMILO;Aguardando retorno;
4506756087;2025-09-17;;UMBURANAS;CAMILO;Aguardando retorno;
4506752339;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506754193;2025-09-17;2025-09-17;JACOBINA;CAMILO;Apto;Apto
4506761021;2025-09-17;;BAIXA GRANDE;CAMILO;Aguardando retorno;
4506741950;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506752426;2025-09-17;;OUROLANDIA;CAMILO;Aguardando retorno;
4506762773;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506753868;2025-09-17;;UMBURANAS;CAMILO;Aguardando retorno;
4506762922;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506762944;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506779007;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506768783;2025-09-17;;GAVIAO;CAMILO;Aguardando retorno;
4506773825;2025-09-17;;GAVIAO;CAMILO;Aguardando retorno;
4506776160;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506779032;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506778538;2025-09-17;;UMBURANAS;CAMILO;Aguardando retorno;
4506770851;2025-09-17;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506774214;2025-09-17;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506771770;2025-09-17;;MAIRI;CAMILO;Aguardando retorno;
4506774655;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506777755;2025-09-17;;SERROLANDIA;CAMILO;Aguardando retorno;
4506770398;2025-09-17;;CAEM;CAMILO;Aguardando retorno;
4506769275;2025-09-17;;BAIXA GRANDE;CAMILO;Aguardando retorno;
4506770840;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506774654;2025-09-17;;SERROLANDIA;CAMILO;Aguardando retorno;
4506767874;2025-09-17;;OUROLANDIA;CAMILO;Aguardando retorno;
4506772798;2025-09-17;;UMBURANAS;CAMILO;Aguardando retorno;
4506777120;2025-09-17;;CAEM;CAMILO;Aguardando retorno;
4506765859;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506779015;2025-09-17;;SAO JOSE DO JACUIPE;CAMILO;Aguardando retorno;
4506777131;2025-09-17;;MIRANGABA;CAMILO;Aguardando retorno;
4506778136;2025-09-17;;BAIXA GRANDE;CAMILO;Aguardando retorno;
4506765352;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506779027;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506775181;2025-09-17;;MIGUEL CALMON;CAMILO;Aguardando retorno;
4506774225;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506779543;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506775192;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506773278;2025-09-17;;CAPIM GROSSO;CAMILO;Aguardando retorno;
4506777767;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506772258;2025-09-17;;VARZEA DA ROCA;CAMILO;Aguardando retorno;
4506779546;2025-09-17;;VARZEA NOVA;CAMILO;Aguardando retorno;
4506769316;2025-09-17;;OUROLANDIA;CAMILO;Aguardando retorno;
4506766379;2025-09-17;;QUIXABEIRA;CAMILO;Aguardando retorno;
4506777161;2025-09-17;;JACOBINA;CAMILO;Aguardando retorno;
4506778163;2025-09-17;;MUNDO NOVO;CAMILO;Aguardando retorno;
4506798165;2025-10-10;;JACOBINA;ANDERSON;Apto;
4506792427;2025-10-10;;CAEM;ANDERSON;;
4506797192;2025-10-10;;CAPIM GROSSO;ANDERSON;;
4506800087;2025-10-10;;OUROLANDIA;ANDERSON;Apto;
4506802517;2025-10-10;;OUROLANDIA;ANDERSON;;
4506796851;2025-10-10;;SERROLANDIA;ANDERSON;;
4506845919;2025-12-01;2025-12-01;CAPIM GROSSO;VICTOR;Apto;Apto
4506848937;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506846827;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506845922;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506856294;2025-12-01;;PIRITIBA;VICTOR;Aguardando retorno;
4506810398;2025-12-01;;CAEM;VICTOR;Aguardando retorno;
4506816408;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506811929;2025-12-01;;MUNDO NOVO;VICTOR;Aguardando retorno;
4506834403;2025-12-01;;SAUDE;VICTOR;Aguardando retorno;
4506830451;2025-12-01;;MIRANGABA;VICTOR;Aguardando retorno;
4506845971;2025-12-01;;BAIXA GRANDE;VICTOR;Aguardando retorno;
4506851809;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506850931;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506851286;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506845434;2025-12-01;;MIRANGABA;VICTOR;Aguardando retorno;
4506856696;2025-12-01;;SERROLANDIA;VICTOR;Aguardando retorno;
4506849260;2025-12-01;;UMBURANAS;VICTOR;Aguardando retorno;
4506857632;2025-12-01;;TAPIRAMUTA;VICTOR;Aguardando retorno;
4506853649;2025-12-01;;VARZEA NOVA;VICTOR;Aguardando retorno;
4506859501;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506846388;2025-12-01;;MAIRI;VICTOR;Apto;Apto
4506854793;2025-12-01;;SAUDE;VICTOR;Aguardando retorno;
4506849264;2025-12-01;;UMBURANAS;VICTOR;Aguardando retorno;
4506850322;2025-12-01;;PIRITIBA;VICTOR;Aguardando retorno;
4506851293;2025-12-01;;MIRANGABA;VICTOR;Apto;Apto
4506859503;2025-12-01;;MIGUEL CALMON;VICTOR;Apto;Apto
4506848265;2025-12-01;;OUROLANDIA;VICTOR;Aguardando retorno;
4506856341;2025-12-01;;MIRANGABA;VICTOR;Aguardando retorno;
4506858077;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506854811;2025-12-01;;CAEM;VICTOR;Aguardando retorno;
4506848966;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506848968;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506859030;2025-12-01;;CAPIM GROSSO;VICTOR;Aguardando retorno;
4506858083;2025-12-01;;SAUDE;VICTOR;Aguardando retorno;
4506860518;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506860522;2025-12-01;;CAPIM GROSSO;VICTOR;Aguardando retorno;
4506860021;2025-12-01;;JACOBINA;VICTOR;Aguardando retorno;
4506860022;2025-12-01;;MIRANGABA;VICTOR;Aguardando retorno;
4506850357;2025-12-01;;OUROLANDIA;VICTOR;Aguardando retorno;
4506853274;2025-12-01;;OUROLANDIA;VICTOR;Aguardando retorno;
4506821221;2025-12-29;;BAIXA GRANDE;MATHEUS;Apto;Apto
4506886562;2025-12-29;;CALDEIRAO GRANDE;MATHEUS;Aguardando retorno;
4506880367;2025-12-29;;CALDEIRAO GRANDE;MATHEUS;Aguardando retorno;
4506883156;2025-12-29;;CAPIM GROSSO;MATHEUS;Aguardando retorno;
4506880744;2025-12-29;2025-12-30;CAPIM GROSSO;MATHEUS;Apto;Apto
4506883150;2025-12-29;;CAPIM GROSSO;MATHEUS;Aguardando retorno;
4506880745;2025-12-29;;JACOBINA;MATHEUS;Aguardando retorno;
4506882648;2025-12-29;2025-12-29;JACOBINA;MATHEUS;Apto;Apto
4506854421;2025-12-29;;JACOBINA;MATHEUS;Cadastro incompleto;Contato incorreto
4506872965;2025-12-29;;JACOBINA;MATHEUS;Aguardando retorno;
4506853018;2025-12-29;;JACOBINA;MATHEUS;Aguardando retorno;
4506860559;2025-12-29;;MAIRI;MATHEUS;Aguardando retorno;
4506881713;2025-12-29;;MAIRI;MATHEUS;Aguardando retorno;
4506882188;2025-12-29;;MAIRI;MATHEUS;Cadastro incompleto;Contato incorreto
4506888007;2025-12-29;;MAIRI;MATHEUS;Cadastro incompleto;Contato incorreto
4506861206;2025-12-29;;MIGUEL CALMON;MATHEUS;Cadastro incompleto;Contato incorreto
4506879731;2025-12-29;;MIGUEL CALMON;MATHEUS;Aguardando retorno;
4506835847;2025-12-29;;MIGUEL CALMON;MATHEUS;Cadastro incompleto;Contato incorreto
4506879271;2025-12-29;;MIRANGABA;MATHEUS;Aguardando retorno;
4506874307;2025-12-29;;MIRANGABA;MATHEUS;Aguardando retorno;
4506866332;2025-12-29;;MIRANGABA;MATHEUS;Aguardando retorno;
4506885048;2025-12-29;2025-12-29;MIRANGABA;MATHEUS;Apto;Apto
4506824476;2025-12-29;;MIRANGABA;MATHEUS;Aguardando retorno;
4506855728;2025-12-29;2025-12-30;MUNDO NOVO;MATHEUS;Apto;Apto
4506864080;2025-12-29;;OUROLANDIA;MATHEUS;Cadastro incompleto;Contato incorreto
4506873831;2025-12-29;2025-12-29;OUROLANDIA;MATHEUS;Apto;Apto
4506884091;2025-12-29;2025-12-29;OUROLANDIA;MATHEUS;Apto;Ja realizada
4506885061;2025-12-29;;OUROLANDIA;MATHEUS;Inapto;Preparar padrao
4506871891;2025-12-29;;PIRITIBA;MATHEUS;Aguardando retorno;
4506881202;2025-12-29;2025-12-29;PIRITIBA;MATHEUS;Inapto;Obra
4506879280;2025-12-29;;PIRITIBA;MATHEUS;Aguardando retorno;
4506852146;2025-12-29;;PIRITIBA;MATHEUS;Aguardando retorno;
4506875313;2025-12-29;;QUIXABEIRA;MATHEUS;Aguardando retorno;
4506873843;2025-12-29;;QUIXABEIRA;MATHEUS;Aguardando retorno;
4506885564;2025-12-29;2025-12-29;SAUDE;MATHEUS;Apto;Apto
4506848167;2025-12-29;;SAUDE;MATHEUS;Aguardando retorno;
4506872940;2025-12-29;2025-12-29;SERROLANDIA;MATHEUS;Apto;Apto
4506872936;2025-12-29;;TAPIRAMUTA;MATHEUS;Aguardando retorno;
4506877307;2025-12-29;;UMBURANAS;MATHEUS;Aguardando retorno;
4506881701;2025-12-29;;UMBURANAS;MATHEUS;Aguardando retorno;
4506887506;2025-12-29;2025-12-29;UMBURANAS;MATHEUS;Inapto;Obra
4506881712;2025-12-29;;UMBURANAS;MATHEUS;Aguardando retorno;
4506878316;2025-12-29;;VARZEA NOVA;MATHEUS;Aguardando retorno;
4506887040;2025-12-29;2025-12-30;VARZEA NOVA;MATHEUS;Inapto;Preparar padrao
4506882172;2025-12-29;;VARZEA NOVA;MATHEUS;Aguardando retorno;
4506699248;2025-12-29;;CAPIM GROSSO;MATHEUS;Inapto;Preparar padrao
4506741823;2025-12-29;2025-12-30;JACOBINA;MATHEUS;Apto;Apto
4506887075;2025-12-29;;BAIXA GRANDE;VICTOR;Aguardando retorno;
4506885628;2025-12-29;2025-12-29;BAIXA GRANDE;VICTOR;Inapto;Preparar padrao
4506874355;2025-12-29;;BAIXA GRANDE;VICTOR;Aguardando retorno;
4506882245;2025-12-29;;BAIXA GRANDE;VICTOR;Aguardando retorno;
4506889003;2025-12-29;2025-12-29;BAIXA GRANDE;VICTOR;Apto;Apto
4506869329;2025-12-30;;CALDEIRAO GRANDE;VICTOR;Aguardando retorno;
4506869961;2025-12-30;2025-12-30;CAPIM GROSSO;VICTOR;Apto;Ja realizada
4506888074;2025-12-30;2025-12-30;CAPIM GROSSO;VICTOR;Apto;Ja realizada
4506877923;2025-12-30;;CAPIM GROSSO;VICTOR;Aguardando retorno;
4506879354;2025-12-30;2025-12-30;CAPIM GROSSO;VICTOR;Apto;Apto
4506884157;2025-12-30;;CAPIM GROSSO;VICTOR;Aguardando retorno;
4506887591;2025-12-30;;JACOBINA;VICTOR;Aguardando retorno;
4506881246;2025-12-30;;JACOBINA;VICTOR;Aguardando retorno;
4506887085;2025-12-30;;JACOBINA;VICTOR;Aguardando retorno;
4506877375;2025-12-30;;JACOBINA;VICTOR;Aguardando retorno;
4506885103;2025-12-30;;JACOBINA;VICTOR;Inapto;Deficiencia Tecnica
4506848968;2025-12-30;2025-12-30;JACOBINA;VICTOR;Apto;Apto
4506819673;2025-12-30;2025-12-30;JACOBINA;VICTOR;Apto;Apto
4506879815;2025-12-30;2025-12-30;JACOBINA;VICTOR;Apto;Apto
4506872987;2025-12-30;;JACOBINA;VICTOR;Aguardando retorno;
4506874357;2025-12-30;;JACOBINA;VICTOR;Aguardando retorno;
4506884136;2025-12-30;;JACOBINA;VICTOR;Cadastro incompleto;Contato incorreto
4506835183;2025-12-30;2025-12-30;MIGUEL CALMON;VICTOR;Apto;Apto
4506857947;2025-12-30;;MIGUEL CALMON;VICTOR;Aguardando retorno;
4506880417;2025-12-30;;MIRANGABA;VICTOR;Aguardando retorno;
4506803543;2025-12-30;;MIRANGABA;VICTOR;Aguardando retorno;
4506873665;2025-12-30;;MUNDO NOVO;VICTOR;Aguardando retorno;
4506874918;2025-12-30;;MUNDO NOVO;VICTOR;Cadastro incompleto;Contato incorreto
4506882685;2025-12-30;;OUROLANDIA;VICTOR;Aguardando retorno;
4506879323;2025-12-30;;OUROLANDIA;VICTOR;Aguardando retorno;
4506887077;2025-12-30;;OUROLANDIA;VICTOR;Aguardando retorno;
4506882698;2025-12-30;;OUROLANDIA;VICTOR;Aguardando retorno;
4506886595;2025-12-30;;PIRITIBA;VICTOR;Aguardando retorno;
4506872993;2025-12-30;;PIRITIBA;VICTOR;Aguardando retorno;
4506889008;2025-12-30;;PIRITIBA;VICTOR;Aguardando retorno;
4506878371;2025-12-30;;QUIXABEIRA;VICTOR;Aguardando retorno;
4506882690;2025-12-30;;SAO JOSE DO JACUIPE;VICTOR;Aguardando retorno;
4506885682;2025-12-30;;SAUDE;VICTOR;Aguardando retorno;
4506873885;2025-12-30;;SAUDE;VICTOR;Aguardando retorno;
4506869934;2025-12-30;;TAPIRAMUTA;VICTOR;Aguardando retorno;
4506877095;2025-12-30;;TAPIRAMUTA;VICTOR;Aguardando retorno;
4506883177;2025-12-30;;TAPIRAMUTA;VICTOR;Aguardando retorno;
4506737009;2025-12-30;;TAPIRAMUTA;VICTOR;Aguardando retorno;
4506832929;2025-12-30;;TAPIRAMUTA;VICTOR;Aguardando retorno;
4506855718;2025-12-30;;UMBURANAS;VICTOR;Aguardando retorno;
4506874923;2025-12-30;;UMBURANAS;VICTOR;Aguardando retorno;
4506873877;2025-12-30;;UMBURANAS;VICTOR;Aguardando retorno;
4506888509;2025-12-30;;VARZEA DO POCO;VICTOR;Aguardando retorno;
4506876455;2025-12-30;;VARZEA NOVA;VICTOR;Aguardando retorno;
4506880416;2025-12-30;;VARZEA NOVA;VICTOR;Aguardando retorno;
4506882841;2026-01-02;2026-01-05;BAIXA GRANDE;MATHEUS;Cadastro incompleto;Contato incorreto
4506878165;2026-01-02;2026-01-05;CAEM;MATHEUS;Apto;Apto
4506882850;2026-01-02;2026-01-05;CAPIM GROSSO;MATHEUS;Aguardando retorno;
4506892505;2026-01-02;2026-01-05;CAPIM GROSSO;MATHEUS;Aguardando retorno;
4506873213;2026-01-02;2026-01-05;CAPIM GROSSO;MATHEUS;Apto;Apto
4506873456;2026-01-02;2026-01-05;CAPIM GROSSO;MATHEUS;Cadastro incompleto;Contato incorreto
4506884304;2026-01-02;2026-01-05;CAPIM GROSSO;MATHEUS;Apto;Apto
4506883327;2026-01-02;2026-01-05;CAPIM GROSSO;MATHEUS;Aguardando retorno;
4506874571;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Apto;Apto
4506859111;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Aguardando retorno;
4506889651;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Inapto;Deficiencia Tecnica
4506866427;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Apto;Apto
4506879440;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Aguardando retorno;
4506887225;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Cadastro incompleto;Contato incorreto
4506886220;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Apto;Apto
4506892028;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Aguardando retorno;
4506893011;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Aguardando retorno;
4506879420;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Cadastro incompleto;Contato incorreto
4506886212;2026-01-02;2026-01-05;MIGUEL CALMON;MATHEUS;Cadastro incompleto;Contato incorreto
4506890129;2026-01-02;2026-01-05;MIGUEL CALMON;MATHEUS;Aguardando retorno;
4506814678;2026-01-02;2026-01-05;MIGUEL CALMON;MATHEUS;Apto;Apto
4506888195;2026-01-02;2026-01-05;MIRANGABA;MATHEUS;Apto;Apto
4506892507;2026-01-02;2026-01-05;MIRANGABA;MATHEUS;Apto;Apto
4506865000;2026-01-02;2026-01-05;MIRANGABA;MATHEUS;Inapto;Obra
4506879973;2026-01-02;2026-01-05;OUROLANDIA;MATHEUS;Apto;Apto
4506893523;2026-01-02;2026-01-05;SAO JOSE DO JACUIPE;MATHEUS;Aguardando retorno;
4506858083;2026-01-02;2026-01-05;SAUDE;MATHEUS;Apto;Apto
4506864428;2026-01-02;2026-01-05;SAUDE;MATHEUS;Inapto;Preparar padrao
4506889657;2026-01-02;2026-01-05;SERROLANDIA;MATHEUS;Cadastro incompleto;Contato incorreto
4506855984;2026-01-02;2026-01-05;TAPIRAMUTA;MATHEUS;Cadastro incompleto;Contato incorreto
4506874180;2026-01-02;2026-01-05;TAPIRAMUTA;MATHEUS;Apto;Apto
4506873711;2026-01-02;2026-01-05;UMBURANAS;MATHEUS;Cadastro incompleto;Contato incorreto
4506874179;2026-01-02;2026-01-05;UMBURANAS;MATHEUS;Cadastro incompleto;Contato incorreto
4506877197;2026-01-02;2026-01-05;UMBURANAS;MATHEUS;Cadastro incompleto;Contato incorreto
4506885762;2026-01-02;2026-01-05;VARZEA DO POCO;MATHEUS;Aguardando retorno;
4506891533;2026-01-02;2026-01-05;VARZEA NOVA;MATHEUS;Inapto;Obra
4506883315;2026-01-02;2026-01-05;VARZEA NOVA;MATHEUS;Cadastro incompleto;Contato incorreto
4506887704;2026-01-02;2026-01-05;VARZEA NOVA;MATHEUS;Apto;Apto
4506852375;2026-01-02;2026-01-05;VARZEA NOVA;MATHEUS;Apto;Apto
4506891544;2026-01-02;2026-01-05;CALDEIRAO GRANDE;MATHEUS;Inapto;Preparar padrao
4506889679;2026-01-02;2026-01-05;JACOBINA;MATHEUS;Aguardando retorno;
4506889678;2026-01-02;2026-01-05;MIGUEL CALMON;MATHEUS;Aguardando retorno;
4506889677;2026-01-02;2026-01-05;MIGUEL CALMON;MATHEUS;Aguardando retorno;
4506889692;2026-01-02;2026-01-05;MIRANGABA;MATHEUS;Inapto;Preparar padrao
4506890170;2026-01-02;2026-01-05;SERROLANDIA;MATHEUS;Cadastro incompleto;Contato incorreto
4506883411;2026-01-05;2026-01-05;CAEM;MATHEUS;Inapto;Obra
4506874481;2026-01-05;;CAEM;MATHEUS;Inapto;Obra
4506889705;2026-01-05;;CAEM;MATHEUS;Aguardando retorno;
4506889231;2026-01-05;;CAEM;MATHEUS;Cadastro incompleto;Contato incorreto
4506863962;2026-01-05;;CAEM;MATHEUS;Aguardando retorno;
4506875573;2026-01-05;;CALDEIRAO GRANDE;MATHEUS;Cadastro incompleto;Contato incorreto
4506889693;2026-01-05;;CAPIM GROSSO;MATHEUS;Cadastro incompleto;Contato incorreto
4506887841;2026-01-05;;CAPIM GROSSO;MATHEUS;Cadastro incompleto;Contato incorreto
4506892541;2026-01-05;;CAPIM GROSSO;MATHEUS;Apto;Apto
4506894017;2026-01-05;;JACOBINA;MATHEUS;Aguardando retorno;
4506879983;2026-01-05;2026-01-05;JACOBINA;MATHEUS;Apto;Apto
4506885846;2026-01-05;2026-01-06;JACOBINA;MATHEUS;Apto;Apto
4506882898;2026-01-05;2026-01-05;JACOBINA;MATHEUS;Apto;Apto
4506860021;2026-01-05;;JACOBINA;MATHEUS;Cadastro incompleto;Contato incorreto
4506813385;2026-01-05;;JACOBINA;MATHEUS;Cadastro incompleto;Contato incorreto
4506890215;2026-01-05;;MAIRI;MATHEUS;Aguardando retorno;
4506885819;2026-01-05;;MIGUEL CALMON;MATHEUS;Aguardando retorno;
4506887817;2026-01-05;2026-01-12;MIGUEL CALMON;MATHEUS;Apto;Apto
4506892557;2026-01-05;2026-01-05;MIGUEL CALMON;MATHEUS;Apto;Apto
4506884347;2026-01-05;;MIGUEL CALMON;MATHEUS;Aguardando retorno;
4506879466;2026-01-05;;MIGUEL CALMON;MATHEUS;Aguardando retorno;
4506877702;2026-01-05;;MUNDO NOVO;MATHEUS;Aguardando retorno;
4506894005;2026-01-05;2026-01-05;MUNDO NOVO;MATHEUS;Apto;Apto
4506885840;2026-01-05;;MUNDO NOVO;MATHEUS;Aguardando retorno;
4506890172;2026-01-05;;OUROLANDIA;MATHEUS;Cadastro incompleto;Contato incorreto
4506860306;2026-01-05;;PIRITIBA;MATHEUS;Cadastro incompleto;Contato incorreto
4506875227;2026-01-05;2026-01-05;PIRITIBA;MATHEUS;Apto;Apto
4506871827;2026-01-05;;PIRITIBA;MATHEUS;Aguardando retorno;
4506868408;2026-01-05;2026-01-06;PIRITIBA;MATHEUS;Inapto;Deficiencia Tecnica
4506852359;2026-01-05;;PIRITIBA;MATHEUS;Aguardando retorno;
4506887811;2026-01-05;2026-01-06;QUIXABEIRA;MATHEUS;Apto;Apto
4506891104;2026-01-05;;SAUDE;MATHEUS;Aguardando retorno;
4506885817;2026-01-05;;SERROLANDIA;MATHEUS;Aguardando retorno;
4506882460;2026-01-05;2026-01-06;TAPIRAMUTA;MATHEUS;Apto;Apto
4506885812;2026-01-05;;TAPIRAMUTA;MATHEUS;Aguardando retorno;
4506844516;2026-01-05;;TAPIRAMUTA;MATHEUS;Cadastro incompleto;Contato incorreto
4506844877;2026-01-05;2026-01-06;TAPIRAMUTA;MATHEUS;Apto;Apto
4506878181;2026-01-05;2026-01-05;TAPIRAMUTA;MATHEUS;Apto;Apto
4506892537;2026-01-05;2026-01-06;UMBURANAS;MATHEUS;Inapto;Obra
4506874469;2026-01-05;;UMBURANAS;MATHEUS;Cadastro incompleto;Contato incorreto
4506881917;2026-01-05;2026-01-06;UMBURANAS;MATHEUS;Apto;Apto
4506881386;2026-01-05;;VARZEA DA ROCA;MATHEUS;Aguardando retorno;
4506888227;2026-01-05;2026-01-06;VARZEA DA ROCA;MATHEUS;Apto;Apto
4506838862;2026-01-05;;VARZEA NOVA;MATHEUS;Aguardando retorno;
4506889236;2026-01-06;;BAIXA GRANDE;VICTOR;Apto;Apto
4506873262;2026-01-06;;BAIXA GRANDE;VICTOR;Cadastro incompleto;Contato incorreto
4506868637;2026-01-06;;CAPIM GROSSO;VICTOR;Cadastro incompleto;Contato incorreto
4506885259;2026-01-06;2026-01-07;CAPIM GROSSO;VICTOR;Apto;Apto
4506891591;2026-01-06;;CAPIM GROSSO;VICTOR;Aguardando retorno;
4506871499;2026-01-06;2026-01-07;JACOBINA;VICTOR;Inapto;Obra
4506878894;2026-01-06;;JACOBINA;VICTOR;Cadastro incompleto;Contato incorreto
